CODE,CATEGORY
63874000000,
63874000000,RX_ACE
51138000000,RX_ACE
78047161,RX_THIAZIDE
43547000000,RX_BBLOCKER
68788000000,RX_THIAZIDE
527123001,RX_BBLOCKER
55048000000,RX_THIAZIDE
68382000000,RX_LOOP_DIURETIC
70199000000,RX_BBLOCKER
10135000000,RX_ACE
50111000000,RX_BBLOCKER
53489000000,RX_ACE
29300000000,RX_THIAZIDE
49884000000,RX_BBLOCKER
71335000000,RX_BBLOCKER
60491000000,RX_LOOP_DIURETIC
50090000000,RX_LOOP_DIURETIC
55155000000,RX_BBLOCKER
56071728,
3045054,RX_LOOP_DIURETIC
53002000000,RX_BBLOCKER
61392000000,RX_BBLOCKER
615825430,RX_BBLOCKER
61392000000,RX_THIAZIDE
50090000000,
71335000000,RX_BBLOCKER
173337261,
68645000000,RX_NITRATES
58016000000,RX_THIAZIDE
62559000000,RX_BBLOCKER
58016000000,RX_THIAZIDE
68382000000,RX_ACE
686011120,RX_ACE
59115000000,RX_BBLOCKER
53808000000,RX_BBLOCKER
717000410,RX_LOOP_DIURETIC
60809000000,RX_ACE
63187000000,
51655000000,RX_THIAZIDE
23491000000,RX_NITRATES
339583712,RX_BBLOCKER
93500356,RX_BBLOCKER
50090000000,RX_ACE
43353000000,RX_NITRATES
43353000000,RX_BBLOCKER
43353000000,RX_THIAZIDE
63629000000,RX_THIAZIDE
46193000000,RX_BBLOCKER
55289000000,RX_THIAZIDE
814330314,RX_NITRATES
93007710,RX_BBLOCKER
93010201,RX_THIAZIDE
58016000000,RX_BBLOCKER
63629000000,RX_BBLOCKER
55048000000,RX_BBLOCKER
54569000000,
58016000000,RX_ACE
378075710,RX_NITRATES
50268000000,RX_THIAZIDE
47679000000,RX_BBLOCKER
60429000000,RX_THIAZIDE
173024230,RX_BBLOCKER
536423701,RX_LOOP_DIURETIC
43547000000,RX_ACE
68084000000,
16729000000,RX_BBLOCKER
59568000000,RX_THIAZIDE
490709556,
60312000000,RX_NITRATES
54869000000,RX_BBLOCKER
27241000000,
63739000000,RX_ACE
52493000000,RX_LOOP_DIURETIC
52474000000,RX_ACE
723135615,RX_THIAZIDE
723135728,
68071000000,RX_BBLOCKER
143126609,RX_THIAZIDE
3020753,RX_BBLOCKER
60760000000,
186109030,RX_ACE
182003860,RX_NITRATES
50437000000,
58016000000,
51129000000,RX_ACE
58016000000,RX_ACE
23491000000,RX_ACE
68071000000,RX_BBLOCKER
63187000000,
904196560,RX_BBLOCKER
67544000000,RX_BBLOCKER
68069862,
247202130,RX_ACE
78052461,RX_ACE
23490000000,RX_ACE
68789000000,RX_ACE
51129000000,RX_THIAZIDE
66336000000,RX_BBLOCKER
65862000000,RX_LOOP_DIURETIC
60951000000,RX_THIAZIDE
591376105,RX_ACE
57297000000,RX_BBLOCKER
50090000000,RX_BBLOCKER
58016000000,RX_THIAZIDE
52544000000,
615553439,RX_ACE
615654705,RX_THIAZIDE
721004501,RX_BBLOCKER
71335000000,RX_ACE
64679000000,RX_BBLOCKER
68071000000,RX_ACE
68071000000,RX_ACE
76237000000,RX_BBLOCKER
46708000000,RX_LOOP_DIURETIC
68788000000,RX_BBLOCKER
33358000000,RX_THIAZIDE
65862000000,RX_ACE
60760000000,RX_BBLOCKER
10465000000,RX_ACE
50436000000,RX_BBLOCKER
50437000000,RX_DIGOXIN
58016000000,RX_ACE
904065246,RX_BBLOCKER
71335000000,RX_THIAZIDE
71335000000,RX_ACE
55045000000,RX_BBLOCKER
182127701,RX_BBLOCKER
57866000000,
70771000000,RX_THIAZIDE
10544000000,RX_BBLOCKER
879011101,
58016000000,RX_BBLOCKER
50090000000,
53002000000,RX_ACE
51129000000,RX_THIAZIDE
781148110,RX_ACE
58016000000,
58016000000,RX_BBLOCKER
185123560,RX_BBLOCKER
615157539,RX_THIAZIDE
61894000000,RX_LOOP_DIURETIC
33261000000,RX_LOOP_DIURETIC
61392000000,RX_NITRATES
143940001,RX_ACE
60951000000,RX_THIAZIDE
536370105,RX_NITRATES
58016000000,RX_BBLOCKER
57866000000,RX_THIAZIDE
54570000000,RX_LOOP_DIURETIC
50090000000,RX_NITRATES
58016000000,RX_THIAZIDE
71205000000,RX_ACE
63629000000,RX_BBLOCKER
83014930,RX_THIAZIDE
42799000000,RX_THIAZIDE
51138000000,RX_THIAZIDE
51138000000,RX_ACE
50090000000,RX_ACE
43063000000,
70518000000,RX_BBLOCKER
67544000000,
67544000000,RX_NITRATES
50090000000,RX_BBLOCKER
76478000000,
68789000000,RX_THIAZIDE
58016000000,RX_THIAZIDE
58016000000,RX_LOOP_DIURETIC
71610000000,RX_BBLOCKER
223172401,RX_BBLOCKER
719141010,RX_ACE
62794000000,RX_BBLOCKER
55111000000,
904216880,RX_THIAZIDE
54569000000,RX_BBLOCKER
54569000000,RX_BBLOCKER
54570000000,RX_ACE
58016000000,RX_BBLOCKER
17106000000,
58016000000,RX_BBLOCKER
65162000000,RX_BBLOCKER
781212701,RX_DIGOXIN
68789000000,RX_BBLOCKER
172297460,RX_THIAZIDE
49349000000,RX_ACE
68071000000,RX_BBLOCKER
55045000000,RX_THIAZIDE
53978000000,RX_BBLOCKER
63629000000,RX_ACE
62756000000,RX_THIAZIDE
62756000000,RX_BBLOCKER
723515414,RX_BBLOCKER
58118000000,RX_ACE
43353000000,
69189000000,RX_ACE
66267000000,RX_ACE
64896000000,RX_ACE
298293828,RX_BBLOCKER
490020101,RX_BBLOCKER
54569000000,RX_BBLOCKER
68071000000,RX_ACE
67544000000,RX_THIAZIDE
70121000000,RX_ACE
839509916,RX_LOOP_DIURETIC
93813210,RX_ACE
70518000000,RX_ACE
58118000000,
60491000000,
67263000000,RX_BBLOCKER
68645000000,RX_BBLOCKER
23155000000,RX_THIAZIDE
50090000000,RX_THIAZIDE
51660000000,RX_BBLOCKER
68084000000,
51129000000,RX_LOOP_DIURETIC
52959000000,RX_LOOP_DIURETIC
49884000000,
70954000000,
364252701,RX_BBLOCKER
68180000000,
58016000000,RX_ACE
63187000000,RX_NITRATES
61392000000,RX_THIAZIDE
51407000000,
12634000000,RX_THIAZIDE
108365022,RX_ACE
23491000000,RX_BBLOCKER
71205000000,RX_BBLOCKER
12634000000,RX_THIAZIDE
58016000000,RX_THIAZIDE
615155810,RX_BBLOCKER
68788000000,RX_NITRATES
50091000000,RX_ACE
63874000000,RX_LOOP_DIURETIC
60429000000,
247233460,RX_BBLOCKER
615353253,RX_ACE
58016000000,RX_ACE
50090000000,RX_THIAZIDE
13668000000,RX_NITRATES
68788000000,RX_BBLOCKER
60312000000,RX_ACE
57297000000,RX_BBLOCKER
71335000000,RX_DIGOXIN
68387000000,RX_THIAZIDE
615818639,
68789000000,RX_THIAZIDE
64725000000,
50090000000,
440755520,RX_BBLOCKER
61919000000,RX_THIAZIDE
349204925,RX_ACE
61392000000,RX_LOOP_DIURETIC
16714000000,
51662000000,RX_ACE
23155000000,RX_ACE
50090000000,RX_THIAZIDE
66267000000,RX_THIAZIDE
40039000000,RX_DIGOXIN
58016000000,
51129000000,
55154000000,RX_NITRATES
58016000000,RX_BBLOCKER
31722000000,RX_THIAZIDE
67228000000,RX_THIAZIDE
719101510,RX_THIAZIDE
70771000000,RX_ACE
61392000000,RX_BBLOCKER
71610000000,
74177835,RX_DIGOXIN
55289000000,
12634000000,RX_THIAZIDE
33261000000,RX_ACE
615156931,RX_LOOP_DIURETIC
172290760,RX_NITRATES
33261000000,RX_THIAZIDE
35470000000,RX_BBLOCKER
51138000000,RX_BBLOCKER
172535285,RX_DIGOXIN
52544000000,RX_BBLOCKER
68084000000,RX_THIAZIDE
68789000000,RX_BBLOCKER
25021000000,
53489000000,RX_BBLOCKER
68071000000,RX_ACE
11819000000,RX_ACE
60429000000,RX_ACE
55700000000,RX_BBLOCKER
247057845,RX_THIAZIDE
51655000000,RX_BBLOCKER
5323423,RX_ACE
50090000000,
42291000000,RX_ACE
51662000000,RX_ACE
686054713,RX_ACE
68094000000,RX_BBLOCKER
15330000000,RX_THIAZIDE
58016000000,
58016000000,RX_BBLOCKER
54569000000,RX_ACE
65597000000,
72888000000,RX_BBLOCKER
61392000000,RX_BBLOCKER
490714732,
51407000000,RX_LOOP_DIURETIC
150135080,RX_BBLOCKER
71335000000,RX_BBLOCKER
68115000000,RX_DIGOXIN
61786000000,RX_THIAZIDE
580008501,
54868000000,RX_THIAZIDE
50091000000,RX_BBLOCKER
51189000000,RX_THIAZIDE
46042472,RX_BBLOCKER
55289000000,
50090000000,RX_THIAZIDE
43063000000,
23155000000,
50090000000,
50090000000,RX_THIAZIDE
298271501,RX_NITRATES
67787000000,RX_THIAZIDE
67787000000,RX_ACE
179160770,
11819000000,RX_ACE
52474000000,RX_ACE
677062405,RX_LOOP_DIURETIC
50090000000,RX_LOOP_DIURETIC
55154000000,
143117230,RX_THIAZIDE
143177101,RX_NITRATES
56072170,RX_BBLOCKER
51079000000,RX_BBLOCKER
781123213,RX_LOOP_DIURETIC
68071000000,RX_LOOP_DIURETIC
64980000000,RX_BBLOCKER
12634000000,
60760000000,RX_ACE
48433000000,RX_BBLOCKER
904268260,RX_BBLOCKER
50090000000,RX_NITRATES
60491000000,RX_ACE
68180000000,
67228000000,RX_ACE
686010420,RX_ACE
68462000000,RX_THIAZIDE
66267000000,RX_ACE
51129000000,
68382000000,RX_BBLOCKER
58016000000,RX_BBLOCKER
527411841,
385214501,RX_BBLOCKER
54569000000,RX_ACE
64725000000,RX_ACE
63629000000,RX_LOOP_DIURETIC
69292000000,RX_ACE
63629000000,RX_THIAZIDE
68115000000,RX_ACE
12634000000,RX_BBLOCKER
378253710,RX_BBLOCKER
52446000000,RX_ACE
49856000000,RX_LOOP_DIURETIC
63874000000,RX_BBLOCKER
49349000000,RX_LOOP_DIURETIC
71873000000,RX_BBLOCKER
43063000000,RX_BBLOCKER
60505000000,RX_THIAZIDE
51079000000,RX_ACE
43547000000,RX_LOOP_DIURETIC
615353243,RX_NITRATES
47837000000,
23490000000,RX_ACE
23490000000,RX_BBLOCKER
54868000000,RX_THIAZIDE
68788000000,
71335000000,RX_THIAZIDE
66116000000,RX_THIAZIDE
456142001,RX_THIAZIDE
49884000000,RX_ACE
894642001,RX_DIGOXIN
54269000000,RX_ACE
21695000000,
65862000000,RX_BBLOCKER
12634000000,RX_ACE
12634000000,RX_ACE
51129000000,RX_ACE
591086230,RX_ACE
68084000000,RX_BBLOCKER
51432000000,RX_BBLOCKER
173337213,RX_THIAZIDE
68382000000,
21695000000,RX_ACE
31722000000,
63739000000,
70934000000,RX_BBLOCKER
51407000000,RX_THIAZIDE
55111000000,RX_ACE
50090000000,RX_BBLOCKER
55567000000,RX_NITRATES
63630000000,
54569000000,RX_NITRATES
50091000000,RX_ACE
59773000000,RX_BBLOCKER
185500005,RX_THIAZIDE
17088000000,RX_THIAZIDE
55370000000,RX_ACE
35356000000,RX_THIAZIDE
61392000000,RX_BBLOCKER
68115000000,RX_BBLOCKER
781182801,
78056315,RX_BBLOCKER
378324293,RX_ACE
33261000000,RX_ACE
58016000000,RX_ACE
51079000000,RX_BBLOCKER
57867000000,RX_ACE
57926000000,RX_BBLOCKER
68789000000,RX_ACE
615806330,RX_ACE
463302910,RX_ACE
66105000000,RX_BBLOCKER
68072000000,RX_ACE
185001010,RX_BBLOCKER
67046000000,RX_THIAZIDE
54569000000,RX_DIGOXIN
43353000000,RX_THIAZIDE
55390000000,RX_ACE
55887000000,RX_ACE
65862000000,RX_ACE
58016000000,RX_LOOP_DIURETIC
378001777,RX_BBLOCKER
378024501,RX_LOOP_DIURETIC
904592261,
46708000000,
68645000000,RX_BBLOCKER
904018410,RX_BBLOCKER
904018460,RX_THIAZIDE
42254000000,RX_THIAZIDE
71335000000,RX_NITRATES
55289000000,RX_THIAZIDE
66336000000,RX_LOOP_DIURETIC
55045000000,
51407000000,RX_BBLOCKER
58016000000,
65243000000,RX_THIAZIDE
70771000000,RX_THIAZIDE
31722000000,RX_BBLOCKER
50090000000,RX_BBLOCKER
55887000000,RX_ACE
172419880,RX_BBLOCKER
247114930,RX_THIAZIDE
52959000000,RX_NITRATES
70625000000,RX_ACE
71335000000,
65841000000,RX_DIGOXIN
71205000000,RX_LOOP_DIURETIC
71335000000,RX_ACE
185021450,RX_LOOP_DIURETIC
61786000000,RX_THIAZIDE
50268000000,RX_BBLOCKER
33261000000,RX_BBLOCKER
68789000000,RX_BBLOCKER
106115530,RX_ACE
63630000000,RX_THIAZIDE
71335000000,RX_ACE
51285000000,RX_ACE
58016000000,RX_ACE
67651000000,RX_BBLOCKER
43063000000,RX_NITRATES
70786000000,RX_BBLOCKER
57867000000,RX_ACE
23490000000,RX_BBLOCKER
490712871,RX_BBLOCKER
65427000000,RX_THIAZIDE
49349000000,RX_THIAZIDE
68789000000,RX_BBLOCKER
55155000000,RX_BBLOCKER
66105000000,RX_THIAZIDE
677095101,RX_ACE
68552000000,
17856000000,
302365201,RX_NITRATES
33358000000,RX_THIAZIDE
48695000000,RX_LOOP_DIURETIC
48695000000,
50742000000,
5381638,RX_BBLOCKER
6001992,
68180000000,RX_BBLOCKER
68084000000,RX_BBLOCKER
67228000000,RX_ACE
31722000000,RX_BBLOCKER
59252000000,RX_ACE
62794000000,
17856000000,RX_ACE
50268000000,RX_BBLOCKER
147015310,RX_ACE
43063000000,RX_THIAZIDE
54569000000,RX_THIAZIDE
179115777,RX_LOOP_DIURETIC
55111000000,RX_DIGOXIN
663430058,
43353000000,RX_BBLOCKER
43353000000,RX_THIAZIDE
55289000000,RX_ACE
55289000000,RX_BBLOCKER
58016000000,RX_ACE
58016000000,RX_BBLOCKER
61392000000,RX_ACE
50091000000,RX_ACE
51129000000,RX_NITRATES
38245000000,
54868000000,RX_ACE
54868000000,RX_ACE
43063000000,
43063000000,
52605000000,RX_THIAZIDE
68789000000,RX_THIAZIDE
13411000000,RX_ACE
63629000000,RX_BBLOCKER
71335000000,RX_LOOP_DIURETIC
51130000000,RX_THIAZIDE
55887000000,RX_NITRATES
58016000000,RX_DIGOXIN
93732701,RX_BBLOCKER
16252000000,
16571000000,RX_BBLOCKER
591034700,RX_THIAZIDE
186730105,RX_THIAZIDE
51432000000,RX_THIAZIDE
60491000000,
349207110,RX_THIAZIDE
60168000000,RX_LOOP_DIURETIC
16714000000,RX_LOOP_DIURETIC
591538701,RX_THIAZIDE
182143410,
55887000000,
68382000000,RX_BBLOCKER
61392000000,RX_ACE
60429000000,RX_LOOP_DIURETIC
150247880,RX_NITRATES
51407000000,
51655000000,RX_LOOP_DIURETIC
51655000000,RX_ACE
50090000000,
57297000000,RX_THIAZIDE
65841000000,RX_ACE
781167331,RX_THIAZIDE
68115000000,
61786000000,RX_ACE
12071000000,RX_THIAZIDE
12071000000,RX_BBLOCKER
35356000000,RX_LOOP_DIURETIC
35356000000,RX_BBLOCKER
12783000000,RX_BBLOCKER
46042481,RX_THIAZIDE
53002000000,RX_ACE
71056924,RX_BBLOCKER
65862000000,RX_BBLOCKER
65862000000,
63630000000,RX_BBLOCKER
50090000000,RX_BBLOCKER
71335000000,RX_ACE
814536510,RX_LOOP_DIURETIC
59763000000,RX_THIAZIDE
555016902,RX_ACE
70771000000,RX_BBLOCKER
61786000000,RX_ACE
50090000000,
69189000000,RX_BBLOCKER
50111000000,RX_BBLOCKER
615456753,RX_DIGOXIN
67046000000,RX_THIAZIDE
43353000000,RX_ACE
64679000000,RX_BBLOCKER
50090000000,RX_THIAZIDE
67296000000,RX_BBLOCKER
228271311,RX_THIAZIDE
66484000000,RX_THIAZIDE
16571000000,
68071000000,RX_ACE
58016000000,RX_THIAZIDE
93088810,RX_ACE
58016000000,
52555000000,RX_BBLOCKER
66267000000,RX_BBLOCKER
717011610,RX_BBLOCKER
43063000000,RX_NITRATES
43063000000,RX_ACE
63304000000,
85202801,RX_THIAZIDE
12634000000,RX_LOOP_DIURETIC
603255621,RX_THIAZIDE
71335000000,RX_BBLOCKER
68151000000,RX_BBLOCKER
33261000000,RX_ACE
78061134,RX_ACE
70518000000,
47679000000,RX_ACE
310077410,RX_ACE
11823000000,RX_THIAZIDE
76282000000,RX_THIAZIDE
723516128,RX_BBLOCKER
55289000000,RX_BBLOCKER
71335000000,RX_THIAZIDE
57867000000,RX_THIAZIDE
58016000000,
55648000000,RX_BBLOCKER
57297000000,RX_THIAZIDE
28595000000,RX_BBLOCKER
179160772,RX_ACE
677062410,RX_THIAZIDE
781112701,RX_ACE
68115000000,RX_ACE
13668000000,RX_THIAZIDE
839504416,RX_ACE
68789000000,RX_LOOP_DIURETIC
61919000000,RX_ACE
5446043,RX_BBLOCKER
58016000000,RX_ACE
904645161,
16252000000,
182055107,RX_ACE
55045000000,
58016000000,RX_BBLOCKER
39006711,RX_BBLOCKER
71335000000,RX_ACE
67877000000,RX_ACE
70515000000,RX_BBLOCKER
71335000000,RX_ACE
781271860,RX_BBLOCKER
69117000000,RX_THIAZIDE
24208000000,RX_BBLOCKER
51316000000,RX_BBLOCKER
51407000000,
63630000000,RX_ACE
12634000000,RX_DIGOXIN
55045000000,RX_THIAZIDE
378103110,RX_LOOP_DIURETIC
182182001,RX_BBLOCKER
71335000000,RX_BBLOCKER
61392000000,RX_ACE
60505000000,RX_ACE
64455000000,RX_ACE
814802030,RX_THIAZIDE
839776206,RX_BBLOCKER
603549328,RX_THIAZIDE
43386000000,RX_BBLOCKER
555019602,
58016000000,RX_THIAZIDE
63630000000,RX_BBLOCKER
49930000000,
67544000000,RX_ACE
83007444,RX_THIAZIDE
14539000000,RX_ACE
54198000000,
43353000000,RX_ACE
24658000000,RX_BBLOCKER
228270896,RX_ACE
378023110,
70518000000,RX_ACE
70518000000,RX_BBLOCKER
12634000000,RX_BBLOCKER
61392000000,
10609000000,RX_ACE
60050000000,RX_LOOP_DIURETIC
182070201,
16714000000,RX_NITRATES
39006340,RX_ACE
58016000000,RX_NITRATES
50090000000,RX_DIGOXIN
60505000000,RX_NITRATES
71335000000,RX_ACE
55045000000,RX_LOOP_DIURETIC
66336000000,RX_THIAZIDE
51129000000,RX_THIAZIDE
31722000000,RX_LOOP_DIURETIC
58016000000,
68382000000,RX_BBLOCKER
74681203,RX_ACE
25171001,RX_THIAZIDE
58016000000,RX_THIAZIDE
58016000000,RX_BBLOCKER
52985000000,RX_ACE
53002000000,RX_BBLOCKER
51655000000,RX_BBLOCKER
50090000000,RX_LOOP_DIURETIC
12634000000,RX_BBLOCKER
17224000000,RX_ACE
68151000000,RX_BBLOCKER
904215280,RX_ACE
58016000000,RX_LOOP_DIURETIC
63629000000,RX_THIAZIDE
378202501,RX_BBLOCKER
70934000000,RX_BBLOCKER
94008505,RX_BBLOCKER
33261000000,RX_ACE
49349000000,RX_THIAZIDE
49349000000,RX_THIAZIDE
60429000000,RX_THIAZIDE
60505000000,RX_THIAZIDE
51079000000,RX_ACE
63629000000,RX_THIAZIDE
58864000000,RX_THIAZIDE
536392101,RX_NITRATES
68072000000,RX_BBLOCKER
58016000000,RX_NITRATES
719179613,RX_NITRATES
60491000000,RX_LOOP_DIURETIC
55887000000,
70518000000,RX_BBLOCKER
71335000000,RX_ACE
58016000000,RX_BBLOCKER
55045000000,RX_ACE
70518000000,RX_THIAZIDE
68180000000,RX_ACE
55155000000,RX_NITRATES
65427000000,RX_THIAZIDE
555002005,
71335000000,RX_BBLOCKER
57452000000,RX_LOOP_DIURETIC
58016000000,RX_THIAZIDE
43353000000,RX_DIGOXIN
51079000000,RX_THIAZIDE
68084000000,RX_THIAZIDE
65862000000,RX_ACE
52213000000,
68084000000,RX_THIAZIDE
42291000000,
70518000000,
63682000000,RX_ACE
66267000000,RX_BBLOCKER
172419580,RX_BBLOCKER
51655000000,
23491000000,RX_ACE
54569000000,RX_ACE
51129000000,RX_BBLOCKER
54697000000,RX_ACE
54697000000,RX_THIAZIDE
43353000000,RX_DIGOXIN
43353000000,
12634000000,RX_NITRATES
12634000000,RX_LOOP_DIURETIC
904215434,RX_LOOP_DIURETIC
53002000000,RX_BBLOCKER
68259000000,RX_BBLOCKER
839649516,
63629000000,RX_ACE
54868000000,RX_THIAZIDE
71335000000,
12071000000,RX_ACE
51138000000,RX_ACE
61392000000,RX_THIAZIDE
60505000000,RX_THIAZIDE
78047206,RX_ACE
536423501,RX_LOOP_DIURETIC
54868000000,RX_BBLOCKER
13668000000,RX_THIAZIDE
63629000000,RX_NITRATES
50090000000,RX_BBLOCKER
15955000000,
13411000000,RX_BBLOCKER
58016000000,RX_DIGOXIN
63739000000,RX_NITRATES
58016000000,RX_BBLOCKER
68071000000,RX_ACE
52474000000,RX_NITRATES
721002601,RX_BBLOCKER
43353000000,RX_ACE
405455803,RX_THIAZIDE
779045325,RX_THIAZIDE
781544101,RX_THIAZIDE
7036320,
378023205,RX_BBLOCKER
378050501,RX_ACE
839504406,RX_THIAZIDE
59917000000,RX_THIAZIDE
440767685,RX_BBLOCKER
70518000000,RX_THIAZIDE
70518000000,RX_ACE
591043801,RX_THIAZIDE
51655000000,RX_BBLOCKER
51129000000,
16714000000,RX_THIAZIDE
68084000000,RX_ACE
53633000000,RX_NITRATES
50436000000,
58016000000,
58016000000,RX_BBLOCKER
68382000000,RX_NITRATES
686073101,RX_THIAZIDE
39006050,RX_ACE
39010510,RX_THIAZIDE
66267000000,RX_LOOP_DIURETIC
51129000000,RX_ACE
364083901,RX_ACE
70771000000,
65597000000,RX_THIAZIDE
60793000000,RX_DIGOXIN
63304000000,RX_BBLOCKER
12634000000,RX_THIAZIDE
65841000000,RX_THIAZIDE
66685000000,RX_THIAZIDE
66689000000,RX_NITRATES
58016000000,RX_ACE
65978000000,RX_ACE
52959000000,RX_ACE
55887000000,RX_THIAZIDE
63630000000,RX_THIAZIDE
781166631,RX_LOOP_DIURETIC
58016000000,RX_THIAZIDE
49349000000,RX_LOOP_DIURETIC
38245000000,RX_THIAZIDE
43063000000,RX_THIAZIDE
57664000000,RX_BBLOCKER
43547000000,RX_BBLOCKER
63629000000,RX_ACE
63629000000,
62756000000,RX_ACE
69315000000,RX_THIAZIDE
58016000000,RX_THIAZIDE
839780916,RX_BBLOCKER
59762000000,RX_NITRATES
57910000000,RX_LOOP_DIURETIC
23490000000,
68382000000,RX_BBLOCKER
68789000000,RX_ACE
55048000000,RX_LOOP_DIURETIC
67046000000,RX_THIAZIDE
63630000000,RX_DIGOXIN
71335000000,RX_LOOP_DIURETIC
721001201,RX_BBLOCKER
52474000000,RX_BBLOCKER
64679000000,RX_THIAZIDE
21695000000,RX_ACE
65862000000,
58118000000,RX_THIAZIDE
440723160,
70518000000,RX_LOOP_DIURETIC
68180000000,RX_LOOP_DIURETIC
58016000000,RX_THIAZIDE
15330000000,RX_BBLOCKER
62541000000,
68084000000,
50090000000,RX_ACE
50090000000,RX_ACE
67544000000,RX_THIAZIDE
67544000000,RX_THIAZIDE
67296000000,RX_BBLOCKER
591551804,RX_BBLOCKER
71610000000,RX_THIAZIDE
54868000000,RX_BBLOCKER
490715508,
60760000000,RX_ACE
53002000000,RX_ACE
59773000000,RX_BBLOCKER
58016000000,
69292000000,RX_THIAZIDE
54458000000,
54570000000,RX_THIAZIDE
63874000000,RX_THIAZIDE
68071000000,RX_DIGOXIN
66336000000,RX_LOOP_DIURETIC
60505000000,RX_ACE
536423510,RX_ACE
57664000000,RX_ACE
33342000000,RX_ACE
71335000000,RX_LOOP_DIURETIC
527163201,RX_ACE
58177000000,RX_BBLOCKER
71205000000,RX_THIAZIDE
49999000000,RX_NITRATES
55983000000,RX_BBLOCKER
143124001,RX_BBLOCKER
378008077,RX_THIAZIDE
70518000000,RX_THIAZIDE
349702510,RX_BBLOCKER
349298298,RX_ACE
91561755,
16714000000,RX_THIAZIDE
58016000000,RX_ACE
68094000000,
686075701,RX_ACE
58016000000,RX_ACE
52125000000,RX_ACE
6071701,RX_ACE
75070099,RX_ACE
157037201,RX_THIAZIDE
25171003,RX_BBLOCKER
52765000000,RX_ACE
14100131,
68789000000,RX_DIGOXIN
839672405,RX_ACE
63630000000,
71335000000,RX_BBLOCKER
65084000000,RX_THIAZIDE
43547000000,RX_NITRATES
64455000000,
71335000000,RX_BBLOCKER
69238000000,RX_THIAZIDE
59746000000,RX_ACE
49884000000,RX_BBLOCKER
63629000000,RX_THIAZIDE
52953000000,RX_BBLOCKER
49999000000,RX_ACE
68789000000,RX_LOOP_DIURETIC
11819000000,RX_BBLOCKER
723221430,RX_ACE
43353000000,RX_ACE
64679000000,RX_THIAZIDE
76282000000,RX_NITRATES
67296000000,RX_BBLOCKER
143117101,RX_LOOP_DIURETIC
58016000000,RX_BBLOCKER
68789000000,RX_BBLOCKER
61392000000,RX_BBLOCKER
53978000000,RX_ACE
49158000000,RX_LOOP_DIURETIC
31722000000,RX_BBLOCKER
60505000000,RX_ACE
68180000000,RX_BBLOCKER
67544000000,RX_BBLOCKER
55887000000,RX_ACE
58016000000,RX_ACE
74681202,RX_ACE
58016000000,RX_THIAZIDE
58016000000,
61392000000,
70518000000,RX_BBLOCKER
60793000000,RX_ACE
71335000000,RX_THIAZIDE
23490000000,RX_NITRATES
35470000000,RX_THIAZIDE
68789000000,RX_THIAZIDE
54838625,RX_ACE
54868000000,
53978000000,RX_BBLOCKER
66267000000,RX_NITRATES
53217000000,RX_ACE
16729000000,
536348505,RX_BBLOCKER
536416050,RX_BBLOCKER
247075720,
33358000000,RX_THIAZIDE
52605000000,RX_ACE
16590000000,RX_BBLOCKER
723221410,RX_NITRATES
49884000000,
43353000000,RX_ACE
71335000000,RX_BBLOCKER
55700000000,RX_ACE
70518000000,RX_BBLOCKER
65649000000,RX_BBLOCKER
64579000000,RX_ACE
247057930,RX_BBLOCKER
440759530,RX_THIAZIDE
65243000000,RX_LOOP_DIURETIC
179197530,RX_BBLOCKER
55155000000,RX_LOOP_DIURETIC
71335000000,RX_THIAZIDE
70934000000,RX_ACE
8417704,RX_LOOP_DIURETIC
70771000000,RX_BBLOCKER
31722000000,RX_ACE
349835301,RX_ACE
55154000000,RX_ACE
172419685,RX_BBLOCKER
172419780,RX_ACE
25091152,RX_ACE
13107000000,RX_ACE
6071287,RX_BBLOCKER
43353000000,
51407000000,RX_BBLOCKER
54921000000,RX_ACE
33261000000,RX_ACE
102274001,RX_THIAZIDE
603411210,RX_BBLOCKER
51129000000,RX_BBLOCKER
58016000000,RX_LOOP_DIURETIC
60429000000,RX_THIAZIDE
43547000000,RX_LOOP_DIURETIC
63629000000,RX_ACE
55289000000,RX_ACE
64455000000,RX_LOOP_DIURETIC
50090000000,RX_BBLOCKER
70771000000,RX_ACE
43063000000,RX_BBLOCKER
55648000000,RX_NITRATES
615813139,RX_ACE
71335000000,RX_ACE
50436000000,RX_ACE
63630000000,RX_BBLOCKER
894603001,RX_BBLOCKER
723135515,RX_ACE
54569000000,RX_THIAZIDE
677064401,RX_THIAZIDE
49999000000,RX_THIAZIDE
143176710,RX_NITRATES
781117631,
68789000000,RX_BBLOCKER
24236000000,RX_LOOP_DIURETIC
58016000000,RX_THIAZIDE
349207051,RX_BBLOCKER
904603461,RX_THIAZIDE
64376000000,
68180000000,RX_THIAZIDE
61392000000,RX_LOOP_DIURETIC
68084000000,
68084000000,RX_BBLOCKER
182055089,RX_ACE
41284000000,RX_BBLOCKER
67544000000,
54868000000,RX_THIAZIDE
364062001,RX_THIAZIDE
55111000000,RX_NITRATES
52959000000,RX_LOOP_DIURETIC
